artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,is_local,track_name,track_preview_url,track_number,type,track_uri,external_urls.spotify,album_name,key_name,mode_name,key_mode,href,id,name,popularity,preview_url,uri,album.album_type,album.artists,album.available_markets,album.href,album.id,album.images,album.name,album.release_date,album.release_date_precision,album.total_tracks,album.type,album.uri,album.external_urls.spotify,external_ids.isrc
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,album,,2019-08-23,2019,day,0.695,0.71,1,-6.639,1,0.05,0.0246,1.04e-4,0.133,0.557,157.925,1LLXZFeAHK9R4xUramtUKw,https://api.spotify.com/v1/audio-analysis/1LLXZFeAHK9R4xUramtUKw,4,,,1,190240,FALSE,https://api.spotify.com/v1/tracks/1LLXZFeAHK9R4xUramtUKw,FALSE,London Boy,NA,11,track,spotify:track:1LLXZFeAHK9R4xUramtUKw,https://open.spotify.com/track/1LLXZFeAHK9R4xUramtUKw,Lover,C#,major,C# major,https://api.spotify.com/v1/tracks/1LLXZFeAHK9R4xUramtUKw,1LLXZFeAHK9R4xUramtUKw,London Boy,70,NA,spotify:track:1LLXZFeAHK9R4xUramtUKw,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901481
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,album,,2019-08-23,2019,day,0.433,0.182,0,-12.566,1,0.0641,0.907,0,0.123,0.421,207.476,4AYtqFyFbX0Xkc2wtcygTr,https://api.spotify.com/v1/audio-analysis/4AYtqFyFbX0Xkc2wtcygTr,4,,,1,201586,FALSE,https://api.spotify.com/v1/tracks/4AYtqFyFbX0Xkc2wtcygTr,FALSE,Soon You’ll Get Better (feat. The Chicks),NA,12,track,spotify:track:4AYtqFyFbX0Xkc2wtcygTr,https://open.spotify.com/track/4AYtqFyFbX0Xkc2wtcygTr,Lover,C,major,C major,https://api.spotify.com/v1/tracks/4AYtqFyFbX0Xkc2wtcygTr,4AYtqFyFbX0Xkc2wtcygTr,Soon You’ll Get Better (feat. The Chicks),64,NA,spotify:track:4AYtqFyFbX0Xkc2wtcygTr,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901482
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,album,,2019-08-23,2019,day,0.739,0.32,11,-10.862,0,0.239,0.736,1.47e-4,0.111,0.351,79.97,5hQSXkFgbxjZo9uCwd11so,https://api.spotify.com/v1/audio-analysis/5hQSXkFgbxjZo9uCwd11so,4,,,1,200306,FALSE,https://api.spotify.com/v1/tracks/5hQSXkFgbxjZo9uCwd11so,FALSE,False God,NA,13,track,spotify:track:5hQSXkFgbxjZo9uCwd11so,https://open.spotify.com/track/5hQSXkFgbxjZo9uCwd11so,Lover,B,minor,B minor,https://api.spotify.com/v1/tracks/5hQSXkFgbxjZo9uCwd11so,5hQSXkFgbxjZo9uCwd11so,False God,66,NA,spotify:track:5hQSXkFgbxjZo9uCwd11so,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901483
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,album,,2019-08-23,2019,day,0.771,0.671,2,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026,6RRNNciQGZEXnqk8SQ9yv5,https://api.spotify.com/v1/audio-analysis/6RRNNciQGZEXnqk8SQ9yv5,4,,,1,171360,FALSE,https://api.spotify.com/v1/tracks/6RRNNciQGZEXnqk8SQ9yv5,FALSE,You Need To Calm Down,NA,14,track,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,Lover,D,major,D major,https://api.spotify.com/v1/tracks/6RRNNciQGZEXnqk8SQ9yv5,6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,78,NA,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901470
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,album,,2019-08-23,2019,day,0.756,0.449,9,-8.746,1,0.0344,0.13,0,0.114,0.399,111.011,1SymEzIT3H8UZfibCs3TYi,https://api.spotify.com/v1/audio-analysis/1SymEzIT3H8UZfibCs3TYi,4,,,1,223293,FALSE,https://api.spotify.com/v1/tracks/1SymEzIT3H8UZfibCs3TYi,FALSE,Afterglow,NA,15,track,spotify:track:1SymEzIT3H8UZfibCs3TYi,https://open.spotify.com/track/1SymEzIT3H8UZfibCs3TYi,Lover,A,major,A major,https://api.spotify.com/v1/tracks/1SymEzIT3H8UZfibCs3TYi,1SymEzIT3H8UZfibCs3TYi,Afterglow,69,NA,spotify:track:1SymEzIT3H8UZfibCs3TYi,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901484
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,album,,2019-08-23,2019,day,0.61,0.83,0,-4.105,1,0.0571,0.033,0,0.118,0.728,182.162,2Rk4JlNc2TPmZe2af99d45,https://api.spotify.com/v1/audio-analysis/2Rk4JlNc2TPmZe2af99d45,4,,,1,193000,FALSE,https://api.spotify.com/v1/tracks/2Rk4JlNc2TPmZe2af99d45,FALSE,ME! (feat. Brendon Urie of Panic! At The Disco),NA,16,track,spotify:track:2Rk4JlNc2TPmZe2af99d45,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45,Lover,C,major,C major,https://api.spotify.com/v1/tracks/2Rk4JlNc2TPmZe2af99d45,2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),76,NA,spotify:track:2Rk4JlNc2TPmZe2af99d45,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901494
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,album,,2019-08-23,2019,day,0.737,0.175,10,-9.912,1,0.0401,0.971,3.37e-4,0.171,0.545,70.008,1SmiQ65iSAbPto6gPFlBYm,https://api.spotify.com/v1/audio-analysis/1SmiQ65iSAbPto6gPFlBYm,4,,,1,150440,FALSE,https://api.spotify.com/v1/tracks/1SmiQ65iSAbPto6gPFlBYm,FALSE,It’s Nice To Have A Friend,NA,17,track,spotify:track:1SmiQ65iSAbPto6gPFlBYm,https://open.spotify.com/track/1SmiQ65iSAbPto6gPFlBYm,Lover,A#,major,A# major,https://api.spotify.com/v1/tracks/1SmiQ65iSAbPto6gPFlBYm,1SmiQ65iSAbPto6gPFlBYm,It’s Nice To Have A Friend,64,NA,spotify:track:1SmiQ65iSAbPto6gPFlBYm,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901485
Taylor Swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,album,,2019-08-23,2019,day,0.557,0.496,0,-9.602,1,0.0563,0.808,1.73e-4,0.0772,0.265,149.983,1fzAuUVbzlhZ1lJAx9PtY6,https://api.spotify.com/v1/audio-analysis/1fzAuUVbzlhZ1lJAx9PtY6,4,,,1,293453,FALSE,https://api.spotify.com/v1/tracks/1fzAuUVbzlhZ1lJAx9PtY6,FALSE,Daylight,NA,18,track,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,https://open.spotify.com/track/1fzAuUVbzlhZ1lJAx9PtY6,Lover,C,major,C major,https://api.spotify.com/v1/tracks/1fzAuUVbzlhZ1lJAx9PtY6,1fzAuUVbzlhZ1lJAx9PtY6,Daylight,67,NA,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901486
Taylor Swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,album,,2017-11-10,2017,day,0.613,0.764,2,-6.509,1,0.136,0.0527,0,0.197,0.417,160.015,2yLa0QULdQr0qAIvVwN6B5,https://api.spotify.com/v1/audio-analysis/2yLa0QULdQr0qAIvVwN6B5,4,,,1,208186,FALSE,https://api.spotify.com/v1/tracks/2yLa0QULdQr0qAIvVwN6B5,FALSE,...Ready For It?,NA,1,track,spotify:track:2yLa0QULdQr0qAIvVwN6B5,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5,reputation,D,major,D major,https://api.spotify.com/v1/tracks/2yLa0QULdQr0qAIvVwN6B5,2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,73,NA,spotify:track:2yLa0QULdQr0qAIvVwN6B5,album,,,https://api.spotify.com/v1/albums/6DEjYFkNZh67HP7R9PSZvv,6DEjYFkNZh67HP7R9PSZvv,,reputation,2017-11-10,day,15,album,spotify:album:6DEjYFkNZh67HP7R9PSZvv,https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv,USCJY1750003
Taylor Swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,album,,2017-11-10,2017,day,0.649,0.589,2,-6.237,1,0.0558,0.00845,0,0.108,0.151,159.073,2x0WlnmfG39ZuDmstl9xfX,https://api.spotify.com/v1/audio-analysis/2x0WlnmfG39ZuDmstl9xfX,4,,,1,244826,FALSE,https://api.spotify.com/v1/tracks/2x0WlnmfG39ZuDmstl9xfX,FALSE,End Game,NA,2,track,spotify:track:2x0WlnmfG39ZuDmstl9xfX,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX,reputation,D,major,D major,https://api.spotify.com/v1/tracks/2x0WlnmfG39ZuDmstl9xfX,2x0WlnmfG39ZuDmstl9xfX,End Game,71,NA,spotify:track:2x0WlnmfG39ZuDmstl9xfX,album,,,https://api.spotify.com/v1/albums/6DEjYFkNZh67HP7R9PSZvv,6DEjYFkNZh67HP7R9PSZvv,,reputation,2017-11-10,day,15,album,spotify:album:6DEjYFkNZh67HP7R9PSZvv,https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv,USCJY1750004
Taylor Swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,album,,2017-11-10,2017,day,0.696,0.602,0,-6.156,0,0.159,0.0679,2.11e-5,0.0696,0.305,82.989,4svZDCRz4cJoneBpjpx8DJ,https://api.spotify.com/v1/audio-analysis/4svZDCRz4cJoneBpjpx8DJ,4,,,1,238253,FALSE,https://api.spotify.com/v1/tracks/4svZDCRz4cJoneBpjpx8DJ,FALSE,I Did Something Bad,NA,3,track,spotify:track:4svZDCRz4cJoneBpjpx8DJ,https://open.spotify.com/track/4svZDCRz4cJoneBpjpx8DJ,reputation,C,minor,C minor,https://api.spotify.com/v1/tracks/4svZDCRz4cJoneBpjpx8DJ,4svZDCRz4cJoneBpjpx8DJ,I Did Something Bad,73,NA,spotify:track:4svZDCRz4cJoneBpjpx8DJ,album,,,https://api.spotify.com/v1/albums/6DEjYFkNZh67HP7R9PSZvv,6DEjYFkNZh67HP7R9PSZvv,,reputation,2017-11-10,day,15,album,spotify:album:6DEjYFkNZh67HP7R9PSZvv,https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv,USCJY1750005
Taylor Swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,album,,2017-11-10,2017,day,0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-5,0.0607,0.193,135.917,1R0a2iXumgCiFb7HEZ7gUE,https://api.spotify.com/v1/audio-analysis/1R0a2iXumgCiFb7HEZ7gUE,4,,,1,236413,FALSE,https://api.spotify.com/v1/tracks/1R0a2iXumgCiFb7HEZ7gUE,FALSE,Don’t Blame Me,NA,4,track,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,https://open.spotify.com/track/1R0a2iXumgCiFb7HEZ7gUE,reputation,A,minor,A minor,https://api.spotify.com/v1/tracks/1R0a2iXumgCiFb7HEZ7gUE,1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,73,NA,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,album,,,https://api.spotify.com/v1/albums/6DEjYFkNZh67HP7R9PSZvv,6DEjYFkNZh67HP7R9PSZvv,,reputation,2017-11-10,day,15,album,spotify:album:6DEjYFkNZh67HP7R9PSZvv,https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv,USCJY1750006
Taylor Swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,album,,2017-11-10,2017,day,0.75,0.404,9,-10.178,0,0.0682,0.216,3.57e-4,0.0911,0.0499,95.045,6NFyWDv5CjfwuzoCkw47Xf,https://api.spotify.com/v1/audio-analysis/6NFyWDv5CjfwuzoCkw47Xf,4,,,1,232253,FALSE,https://api.spotify.com/v1/tracks/6NFyWDv5CjfwuzoCkw47Xf,FALSE,Delicate,NA,5,track,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf,reputation,A,minor,A minor,https://api.spotify.com/v1/tracks/6NFyWDv5CjfwuzoCkw47Xf,6NFyWDv5CjfwuzoCkw47Xf,Delicate,76,NA,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,album,,,https://api.spotify.com/v1/albums/6DEjYFkNZh67HP7R9PSZvv,6DEjYFkNZh67HP7R9PSZvv,,reputation,2017-11-10,day,15,album,spotify:album:6DEjYFkNZh67HP7R9PSZvv,https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv,USCJY1750007
Taylor Swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,album,,2017-11-10,2017,day,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-5,0.126,0.506,128.07,1P17dC1amhFzptugyAO7Il,https://api.spotify.com/v1/audio-analysis/1P17dC1amhFzptugyAO7Il,4,,,1,211853,FALSE,https://api.spotify.com/v1/tracks/1P17dC1amhFzptugyAO7Il,FALSE,Look What You Made Me Do,NA,6,track,spotify:track:1P17dC1amhFzptugyAO7Il,https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il,reputation,A,minor,A minor,https://api.spotify.com/v1/tracks/1P17dC1amhFzptugyAO7Il,1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,76,NA,spotify:track:1P17dC1amhFzptugyAO7Il,album,,,https://api.spotify.com/v1/albums/6DEjYFkNZh67HP7R9PSZvv,6DEjYFkNZh67HP7R9PSZvv,,reputation,2017-11-10,day,15,album,spotify:album:6DEjYFkNZh67HP7R9PSZvv,https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv,USCJY1750000
Taylor Swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,album,,2017-11-10,2017,day,0.574,0.61,2,-7.283,1,0.0732,0.122,1.1e-6,0.13,0.374,74.957,5PxFv9yJEg9dxvbZggykro,https://api.spotify.com/v1/audio-analysis/5PxFv9yJEg9dxvbZggykro,4,,,1,227906,FALSE,https://api.spotify.com/v1/tracks/5PxFv9yJEg9dxvbZggykro,FALSE,So It Goes...,NA,7,track,spotify:track:5PxFv9yJEg9dxvbZggykro,https://open.spotify.com/track/5PxFv9yJEg9dxvbZggykro,reputation,D,major,D major,https://api.spotify.com/v1/tracks/5PxFv9yJEg9dxvbZggykro,5PxFv9yJEg9dxvbZggykro,So It Goes...,65,NA,spotify:track:5PxFv9yJEg9dxvbZggykro,album,,,https://api.spotify.com/v1/albums/6DEjYFkNZh67HP7R9PSZvv,6DEjYFkNZh67HP7R9PSZvv,,reputation,2017-11-10,day,15,album,spotify:album:6DEjYFkNZh67HP7R9PSZvv,https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv,USCJY1750008
Taylor Swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,album,,2017-11-10,2017,day,0.8,0.535,7,-6.684,1,0.135,0.0713,9.48e-6,0.213,0.451,92.027,1ZY1PqizIl78geGM4xWlEA,https://api.spotify.com/v1/audio-analysis/1ZY1PqizIl78geGM4xWlEA,4,,,1,209680,FALSE,https://api.spotify.com/v1/tracks/1ZY1PqizIl78geGM4xWlEA,FALSE,Gorgeous,NA,8,track,spotify:track:1ZY1PqizIl78geGM4xWlEA,https://open.spotify.com/track/1ZY1PqizIl78geGM4xWlEA,reputation,G,major,G major,https://api.spotify.com/v1/tracks/1ZY1PqizIl78geGM4xWlEA,1ZY1PqizIl78geGM4xWlEA,Gorgeous,71,NA,spotify:track:1ZY1PqizIl78geGM4xWlEA,album,,,https://api.spotify.com/v1/albums/6DEjYFkNZh67HP7R9PSZvv,6DEjYFkNZh67HP7R9PSZvv,,reputation,2017-11-10,day,15,album,spotify:album:6DEjYFkNZh67HP7R9PSZvv,https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv,USCJY1750009
Taylor Swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,album,,2017-11-10,2017,day,0.562,0.689,2,-6.745,1,0.127,0.00465,2.23e-6,0.0888,0.351,172.054,0VE4kBnHJUgtMf0dy6DRmW,https://api.spotify.com/v1/audio-analysis/0VE4kBnHJUgtMf0dy6DRmW,4,,,1,233626,FALSE,https://api.spotify.com/v1/tracks/0VE4kBnHJUgtMf0dy6DRmW,FALSE,Getaway Car,NA,9,track,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,https://open.spotify.com/track/0VE4kBnHJUgtMf0dy6DRmW,reputation,D,major,D major,https://api.spotify.com/v1/tracks/0VE4kBnHJUgtMf0dy6DRmW,0VE4kBnHJUgtMf0dy6DRmW,Getaway Car,75,NA,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,album,,,https://api.spotify.com/v1/albums/6DEjYFkNZh67HP7R9PSZvv,6DEjYFkNZh67HP7R9PSZvv,,reputation,2017-11-10,day,15,album,spotify:album:6DEjYFkNZh67HP7R9PSZvv,https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv,USCJY1750010
Taylor Swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,album,,2017-11-10,2017,day,0.675,0.703,0,-7.902,1,0.0382,0.00882,2.21e-6,0.0391,0.314,110.01,7HuBDWi18s4aJM8UFnNheH,https://api.spotify.com/v1/audio-analysis/7HuBDWi18s4aJM8UFnNheH,4,,,1,214320,FALSE,https://api.spotify.com/v1/tracks/7HuBDWi18s4aJM8UFnNheH,FALSE,King Of My Heart,NA,10,track,spotify:track:7HuBDWi18s4aJM8UFnNheH,https://open.spotify.com/track/7HuBDWi18s4aJM8UFnNheH,reputation,C,major,C major,https://api.spotify.com/v1/tracks/7HuBDWi18s4aJM8UFnNheH,7HuBDWi18s4aJM8UFnNheH,King Of My Heart,68,NA,spotify:track:7HuBDWi18s4aJM8UFnNheH,album,,,https://api.spotify.com/v1/albums/6DEjYFkNZh67HP7R9PSZvv,6DEjYFkNZh67HP7R9PSZvv,,reputation,2017-11-10,day,15,album,spotify:album:6DEjYFkNZh67HP7R9PSZvv,https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv,USCJY1750011
Taylor Swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,album,,2017-11-10,2017,day,0.624,0.691,0,-6.686,0,0.196,0.0604,1.1e-5,0.138,0.284,160.024,7I7JbDv63ZJJsSi24DyJrz,https://api.spotify.com/v1/audio-analysis/7I7JbDv63ZJJsSi24DyJrz,4,,,1,211506,FALSE,https://api.spotify.com/v1/tracks/7I7JbDv63ZJJsSi24DyJrz,FALSE,Dancing With Our Hands Tied,NA,11,track,spotify:track:7I7JbDv63ZJJsSi24DyJrz,https://open.spotify.com/track/7I7JbDv63ZJJsSi24DyJrz,reputation,C,minor,C minor,https://api.spotify.com/v1/tracks/7I7JbDv63ZJJsSi24DyJrz,7I7JbDv63ZJJsSi24DyJrz,Dancing With Our Hands Tied,67,NA,spotify:track:7I7JbDv63ZJJsSi24DyJrz,album,,,https://api.spotify.com/v1/albums/6DEjYFkNZh67HP7R9PSZvv,6DEjYFkNZh67HP7R9PSZvv,,reputation,2017-11-10,day,15,album,spotify:album:6DEjYFkNZh67HP7R9PSZvv,https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv,USCJY1750012
Taylor Swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,album,,2017-11-10,2017,day,0.719,0.469,0,-8.792,1,0.0533,0.0329,0,0.169,0.0851,120.085,6oVxXO5oQ4pTpO8RSnkzvv,https://api.spotify.com/v1/audio-analysis/6oVxXO5oQ4pTpO8RSnkzvv,4,,,1,230373,FALSE,https://api.spotify.com/v1/tracks/6oVxXO5oQ4pTpO8RSnkzvv,FALSE,Dress,NA,12,track,spotify:track:6oVxXO5oQ4pTpO8RSnkzvv,https://open.spotify.com/track/6oVxXO5oQ4pTpO8RSnkzvv,reputation,C,major,C major,https://api.spotify.com/v1/tracks/6oVxXO5oQ4pTpO8RSnkzvv,6oVxXO5oQ4pTpO8RSnkzvv,Dress,69,NA,spotify:track:6oVxXO5oQ4pTpO8RSnkzvv,album,,,https://api.spotify.com/v1/albums/6DEjYFkNZh67HP7R9PSZvv,6DEjYFkNZh67HP7R9PSZvv,,reputation,2017-11-10,day,15,album,spotify:album:6DEjYFkNZh67HP7R9PSZvv,https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv,USCJY1750013
Taylor Swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,album,,2017-11-10,2017,day,0.567,0.789,5,-5.986,1,0.115,0.0156,0,0.382,0.438,163.96,07NxDD1iKCHbAldceD7QLP,https://api.spotify.com/v1/audio-analysis/07NxDD1iKCHbAldceD7QLP,4,,,1,207133,FALSE,https://api.spotify.com/v1/tracks/07NxDD1iKCHbAldceD7QLP,FALSE,This Is Why We Can't Have Nice Things,NA,13,track,spotify:track:07NxDD1iKCHbAldceD7QLP,https://open.spotify.com/track/07NxDD1iKCHbAldceD7QLP,reputation,F,major,F major,https://api.spotify.com/v1/tracks/07NxDD1iKCHbAldceD7QLP,07NxDD1iKCHbAldceD7QLP,This Is Why We Can't Have Nice Things,67,NA,spotify:track:07NxDD1iKCHbAldceD7QLP,album,,,https://api.spotify.com/v1/albums/6DEjYFkNZh67HP7R9PSZvv,6DEjYFkNZh67HP7R9PSZvv,,reputation,2017-11-10,day,15,album,spotify:album:6DEjYFkNZh67HP7R9PSZvv,https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv,USCJY1750014
Taylor Swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,album,,2017-11-10,2017,day,0.598,0.504,9,-9.874,1,0.0731,0.186,2.21e-4,0.34,0.252,163.954,1GwMQaZz6Au3QLDbjbMdme,https://api.spotify.com/v1/audio-analysis/1GwMQaZz6Au3QLDbjbMdme,4,,,1,203506,FALSE,https://api.spotify.com/v1/tracks/1GwMQaZz6Au3QLDbjbMdme,FALSE,Call It What You Want,NA,14,track,spotify:track:1GwMQaZz6Au3QLDbjbMdme,https://open.spotify.com/track/1GwMQaZz6Au3QLDbjbMdme,reputation,A,major,A major,https://api.spotify.com/v1/tracks/1GwMQaZz6Au3QLDbjbMdme,1GwMQaZz6Au3QLDbjbMdme,Call It What You Want,70,NA,spotify:track:1GwMQaZz6Au3QLDbjbMdme,album,,,https://api.spotify.com/v1/albums/6DEjYFkNZh67HP7R9PSZvv,6DEjYFkNZh67HP7R9PSZvv,,reputation,2017-11-10,day,15,album,spotify:album:6DEjYFkNZh67HP7R9PSZvv,https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv,USCJY1750015
Taylor Swift,06HL4z0CvFAxyc27GXpf02,6DEjYFkNZh67HP7R9PSZvv,album,,2017-11-10,2017,day,0.661,0.151,0,-12.864,1,0.0354,0.921,0,0.13,0.23,94.922,7F5oktn5YOsR9eR5YsFtqb,https://api.spotify.com/v1/audio-analysis/7F5oktn5YOsR9eR5YsFtqb,4,,,1,235466,FALSE,https://api.spotify.com/v1/tracks/7F5oktn5YOsR9eR5YsFtqb,FALSE,New Year’s Day,NA,15,track,spotify:track:7F5oktn5YOsR9eR5YsFtqb,https://open.spotify.com/track/7F5oktn5YOsR9eR5YsFtqb,reputation,C,major,C major,https://api.spotify.com/v1/tracks/7F5oktn5YOsR9eR5YsFtqb,7F5oktn5YOsR9eR5YsFtqb,New Year’s Day,66,NA,spotify:track:7F5oktn5YOsR9eR5YsFtqb,album,,,https://api.spotify.com/v1/albums/6DEjYFkNZh67HP7R9PSZvv,6DEjYFkNZh67HP7R9PSZvv,,reputation,2017-11-10,day,15,album,spotify:album:6DEjYFkNZh67HP7R9PSZvv,https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv,USCJY1750016
